id,name,current_domain,current_website,current_industry,current_city,current_state,city,state,country,website,domain,industry,confidence,source,notes,action
b8f0e24a-57aa-41ff-91d5-0a0b535b5857,Comma Capital,comma.vc,,,,,New York,NY,United States,https://comma.vc,,Venture Capital,high,tracxn + pitchbook + comma.vc,Founded 2019. Primary HQ New York City; also has SF presence.,apply
a1bd5979-6af2-4dfb-9292-3585f9bd51b7,Commerce Ventures,,,,,,San Francisco,CA,United States,https://commerce.vc,commerce.vc,Venture Capital,high,"commerce.vc, crunchbase, leadiq","Early-stage VC focused on commerce and fintech; HQ at 555 Mission Street Suite 3250, San Francisco, CA.",apply
7ca0e8d1-0573-4ff7-8032-af0467fcb048,CompleteSleep,,,,,,New York,NY,United States,https://www.mycompletesleep.com,mycompletesleep.com,HealthTech,high,"linkedin.com, pitchbook.com, zoominfo.com","Complete Sleep (mycompletesleep.com) is a sleep apnea treatment startup founded by Andres Moran (prev. co-founder of Fundera). HQ at 130 E 59th St, 17th Floor, New York, NY 10022.",apply
895991a6-1f65-40c7-8c88-a2cbdba50478,Composite,composite.ventures,,,,,Manhattan Beach,CA,United States,https://www.composite.ventures,,Venture Capital,high,pitchbook.com; composite.ventures; zoominfo.com,"VC firm led by former Fortune 500 retail C-level executives, focused on AI and retail/restaurant tech. Based in Manhattan Beach, CA.",apply
26a5931b-42b5-4392-9ded-2028d6d80dc2,Confida,confida.ai,,LegalTech,New Orleans,LA,,,United States,https://confida.ai,,,high,"crunchbase, confida.ai, linkedin",AI-native legal contract platform. City/state/industry already set in input; website added from official site.,apply
f6de729b-4a11-4951-8f78-2c59c0c53b8b,Consonant,consonant.vc,,,,,New York,NY,United States,https://www.consonant.vc,,Venture Capital,med,"consonant.vc, linkedin",Consonant Ventures has offices in both New York and San Francisco; New York listed as primary HQ. VC firm.,apply
c8575ec6-6548-48de-a36b-2bd23b3c83e2,Core Line,coreline.vc,,,,,Redwood City,CA,United States,https://www.coreline.vc,,Venture Capital,high,crunchbase.com/organization/coreline-ventures,"Coreline Ventures — early-stage VC firm founded 2025, HQ in Redwood City, CA. Also has offices in San Francisco and Tokyo. Focuses on B2B software, vertical AI, fintech, and consumer applications in the US and Japan.",apply
5eab9ca7-355e-4387-8453-2f5976b3052a,Coreline Ventures,,,,,,Redwood City,CA,United States,https://www.coreline.vc,coreline.vc,Venture Capital,high,"coreline.vc, pitchbook, superscout.co","Founded 2025; invests in US and Japan companies in B2B software, vertical AI, fintech, and consumer. HQ Redwood City, CA with offices in SF and Tokyo.",apply
9a52f153-727e-4d58-9910-c418c878d8df,Cornell,,,,,,Ithaca,NY,United States,https://www.cornell.edu/,cornell.edu,EdTech,high,cornell.edu,"Cornell University, private Ivy League research university. Main campus in Ithaca, NY. Also has NYC and Doha campuses.",apply
b744157b-304c-41d2-b112-1c4169fddd93,Cory Levy,corylevy.com,https://corylevy.com,,,,San Francisco,CA,US,,,Venture Capital,high,"askforfunding.com, pitchbook, nfx signal","Cory Levy, angel investor and founder of Z Fellows and FirstText. San Francisco confirmed across multiple sources.",apply
5098ed9b-ab73-4379-8e51-acef50f4aca2,Corylevy,corylevy.com,https://corylevy.com,,,,San Francisco,CA,United States,,,Venture Capital,med,crunchbase + linkedin + corylevy.com,"corylevy.com is the personal site of Cory Levy, entrepreneur and angel investor, founder of Z Fellows. Based in San Francisco. This is a personal portfolio/investor site, not a traditional company. Industry labeled as Venture Capital given his primary role as early-stage investor.",apply
6ed0efd1-f17b-459e-957c-8b1fc0c8e87d,Courtside Ventures,,,,,,New York,NY,United States,https://www.courtsidevc.com,courtsidevc.com,Venture Capital,high,"courtsidevc.com, crunchbase, zoominfo","Founded 2015 by Vasu Kulkarni; focused on sports, media, and gaming tech; HQ at 148 W 24th St, New York, NY. $200M+ AUM.",apply
a25bf3c1-612c-4c64-b673-4b118ea5106b,Craft Ventures,,,,,,San Francisco,CA,United States,https://www.craftventures.com,craftventures.com,Venture Capital,high,"craftventures.com, wikipedia, capitalaum.com","Founded 2017; early-stage and growth VC based in San Francisco, CA.",apply
35a55d3a-f1a8-4d1f-9631-00b8ed0b0e0b,Creator Ventures,creator.ventures,,,,,,,United Kingdom,https://www.creator.ventures,,Venture Capital,foreign,"creator.ventures, UK Companies House, crunchbase","Headquartered in Wimbledon, London, UK. Co-founded by Sasha Kaletsky and Caspar Lee. $65M AUM, Fund II raised May 2025. Non-US HQ.",apply
b2d92218-99d2-422b-9c74-999106122f6a,Credo,,,,,,Denver,CO,United States,https://getcredo.com,getcredo.com,Marketplace,high,crunchbase.com/organization/getcredo; getcredo.com Instagram geo-tag Denver CO,"Credo (getcredo.com) is a B2B marketplace connecting businesses with vetted digital marketing firms. Founded 2013, HQ Denver CO. Multiple Credo companies exist on Crunchbase; matched to getcredo.com based on search results.",apply
ed85e18e-01dc-4a37-9d05-2f20caa39e83,Credo Ventures,credoventures.com,,,,,,,Czech Republic,https://www.credoventures.com,,Venture Capital,foreign,"credoventures.com, crunchbase","Headquartered in Prague, Czech Republic. Not a US company.",apply
3157e45d-13d1-4407-8ed2-9b286dced2f4,Crossbeam Ventures,crossbeam.vc,https://crossbeam.vc,,,,New York,NY,United States,,,Venture Capital,high,"crunchbase, johngannonblog.com, moelisassetmanagement.com",Crossbeam Venture Partners — joint venture between Treville Capital Group and Moelis Asset Management. HQ New York City. Domain matches input.,apply
aeaeb827-d123-4bc9-abef-beb07abc4378,Cyan Banister,,,,,,San Francisco,CA,United States,https://www.longjourney.vc,longjourney.vc,Venture Capital,high,"bloomberg.com, crunchbase.com, longjourney.vc","Cyan Banister is an individual investor and General Partner at Long Journey Ventures, based in San Francisco, CA. Previously a Partner at Founders Fund.",apply
4c70b9d3-e87d-4cdf-aa43-5d916d99d7b8,Darwin,darwinsystems.ai,https://darwinsystems.ai,,,,,,,,,AI,low,,"The domain darwinsystems.ai did not return identifiable company results in web search. Multiple Darwin AI companies exist (Canada, Brazil, US); none definitively match darwinsystems.ai. Location left null to avoid misidentification.",review
779afb34-2460-4562-b601-15e382ea6f40,Dataspan,dataspan.ai,https://dataspan.ai,,,,Santa Monica,CA,United States,,,AI,med,"bouncewatch.com, dataspan.ai/about-us","AI/Computer Vision company at 730 Arizona Ave, Santa Monica CA 90401. Distinct from DataSpan (legacy IT services, Farmers Branch TX).",apply
02f45926-361f-4d88-b1d8-e0b88607c733,Dayonecap,dayonecap.com,,,,,,,China,https://dayonecap.com,,Venture Capital,foreign,dayonecap.com direct fetch,"日初资本 (Dayone Capital) — Chinese consumer goods VC firm based in Shenzhen, China. Founded 2020 by Allen Chen. $630M fund I closed 2021. Not a US company.",apply
01748daf-6146-4e60-9dce-d91ea9c8a3a5,Daytonfamily,daytonfamily.com,https://daytonfamily.com,,,,Minneapolis,MN,United States,,,Venture Capital,low,okabena.com + campdenfb.com,"daytonfamily.com did not resolve. Most likely connected to the Dayton family (founders of Target/Dayton's) whose family office Okabena is based in Minneapolis, MN. Could not directly confirm daytonfamily.com identity or location.",review
0ed5ca19-381e-40be-b65e-59aad7473edc,DCM,,,,,,Menlo Park,CA,United States,https://www.dcm.com,dcm.com,Venture Capital,high,"wikipedia, crunchbase, builtinsf.com","DCM Ventures — founded 1996, $4.5B AUM, early-stage tech VC headquartered in Menlo Park, CA.",apply
53f3e1db-0de9-4313-914a-da6455bb5a59,Denucci,denucci.net,https://denucci.net,,,,,,,,,,low,web search,"denucci.net returned empty content. Denucci Constructors LLC (Austin, TX) uses denucciconstructors.com — not this domain. Cannot identify the company at denucci.net with confidence.",review
36b23641-bad9-4eab-b9d9-d7b06bb9d402,Designerfund,designerfund.com,https://designerfund.com,,,,San Francisco,CA,United States,,,Venture Capital,high,"crunchbase.com, privateequityinternational.com, linkedin.com/company/designer-fund","Designer Fund is a San Francisco-based early-stage VC firm investing in design-driven technology companies focused on health, sustainability, and prosperity.",apply
bfa334c0-e1ac-4051-aa7d-9fcfaaaf79a2,Desk,desk.us,,,,,Seattle,WA,United States,https://desk.us,,PropTech,high,geekwire.com/2025/seattle-startup-desk-raises-cash,"AI-powered real estate transaction coordinator. Seattle startup; 500+ agents in Seattle area. Raised $800K, lead investor Martin Tobias of Incisive Ventures. CEO Gideon Sylvan.",apply
ad4ec92a-0613-44ba-b9ce-232ab291ae16,Deterrence,,,,,,Denver,CO,United States,https://deterrence.com,deterrence.com,Hardware,high,deterrence.com + pitchbook.com + cbinsights.com,"Deterrence Defense Inc — autonomous manufacturing/defense tech startup. HQ: 205 Detroit Street, Denver CO. Founded 2023. Raised $10.1M seed.",apply
5b9eeab3-6fbb-40e5-a143-1d481dbfc2d1,Different Health,,,,,,,,,,,,low,,"Could not identify a company named 'Different Health' in any startup database. No Crunchbase, PitchBook, or web presence found under this exact name. Insufficient information to identify.",review
deb6b3d7-fbf3-418d-b805-5037964d4bbe,Divergent,,,,,,Torrance,CA,United States,https://www.divergent3d.com,divergent3d.com,Robotics,high,"crunchbase, labusinessjournal.com, prnewswire.com","Divergent (formerly Divergent 3D) — AI-enabled digital manufacturing for automotive, aerospace, and defense. HQ Torrance, CA. Raised $290M Series E in 2025 at $2.3B valuation.",apply
8f773cdd-64f1-49f2-9d7e-13f4743c4936,Domos,,,,,,New York,NY,United States,https://joindomos.com,joindomos.com,PropTech,high,joindomos.com + crunchbase.com + prweb.com,"Domos — AI PropTech startup for residential property management (condo/co-op boards). Founded 2022, NYC. Raised $3.3M seed (TenOneTen Ventures). Domain: joindomos.com.",apply
2659f929-2817-4ca1-924b-e540f6482a73,Dorm Room Fund,,,,,,Philadelphia,PA,United States,https://www.dormroomfund.com/,dormroomfund.com,Venture Capital,med,Wikipedia; Crunchbase; Dorm Room Fund website,"Student-run pre-seed fund originally backed by First Round Capital. Founded in Philadelphia; also has offices in Boston/Cambridge, NYC, and San Francisco. Philadelphia listed as primary HQ in most sources.",apply
278426dd-0afc-4d39-81ce-6bf1cef2103f,Double,double.app,https://double.app,,,,Brooklyn,NY,United States,,,Workforce,high,"zoominfo.com, businesswire.com","Flexible executive assistant platform; HQ at 20 Jay St Ste 1002, Brooklyn, NY 11201",apply
3654e581-7878-47b4-a503-f7b9316f3d70,Droptics,,,,,,Honolulu,HI,United States,https://droptics.com,droptics.com,Consumer (CPG),high,pitchbook.com/profiles/company/820861-39 + droptics.com,"Founded 2025; consumer eye-drop brand targeting digital eye strain for the gaming/streaming generation; products sold at Walmart, Target, and Amazon. HQ Honolulu, HI.",apply
fbab4313-9cf3-4f80-830a-b91e87ba4aa1,Drumbeat Ventures,drumbeatventures.com,,,,,Sioux Falls,SD,United States,https://www.drumbeatventures.com,,Venture Capital,high,"crunchbase, pitchbook, dnb.com","Early-stage VC focused on consumer brands. Founded 2020 by Adam Burgoon in Sioux Falls, SD. Crunchbase and D&B both confirm Sioux Falls location.",apply
4bfafead-4a65-40eb-811a-c98cb899c4df,Duke,duke.edu,,,,,Durham,NC,United States,https://www.duke.edu/,,EdTech,high,"duke.edu; multiple sources confirm Durham, NC","Duke University — private research university at 2080 Duke University Road, Durham, NC 27708.",apply
824f5f20-586c-4896-9d7a-851a641d5f89,Dynamicgrowth,dynamicgrowth.partners,,,,,Seattle,WA,United States,https://www.dynamicgrowth.partners,,SaaS,med,"dynamicgrowth.partners, rocketreach.co, thepioneercollective.com","Dynamic Growth Partners — GTM consulting firm for technical founders, pre-seed through Series C+. Team member Trey Johnson confirmed in Seattle; website does not explicitly state city. SaaS label reflects their focus on software company clients.",apply
1eb928a9-2c1c-4671-bac9-bab4eddd1554,Dynamism Capital,dynamism.capital,,,,,Brooklyn,NY,United States,https://dynamism.capital,,Venture Capital,high,"crunchbase, dynamism.capital, tracxn","Founded 2022, invests in commerce/software companies. Headquartered in Brooklyn, NY.",apply
1d7349bd-49d2-497d-9f9a-10e7ed534e1a,Dynamo,dynamo.vc,,,,,Chattanooga,TN,United States,https://dynamo.vc,,Venture Capital,high,"dynamo.vc, crunchbase, golden.com","Dynamo Ventures, HQ at 800 Market St, Chattanooga, TN 37402. Focuses on supply chain and mobility.",apply
12a64679-033b-4836-8752-120b815ced01,Dynamo Ventures,,,,,,Chattanooga,TN,United States,https://www.dynamo.vc,dynamo.vc,Venture Capital,high,"crunchbase, freightwaves.com, hypepotamus.com","Dynamo Ventures — seed-stage logistics and supply chain VC based in Chattanooga, TN. Founded 2016.",apply
b5ff309a-e18f-4186-8f10-0738302374d4,Earl Grey Capital,,,,,,Austin,TX,United States,https://earlgrey.capital,earlgrey.capital,Venture Capital,high,"crunchbase, earlgrey.capital, pitchbook","Founded 2020 by Amit Vasudev, Matt Sornson, Alex MacCaw (co-founders of Clearbit). Focuses on developer tools, APIs, internet infrastructure. Based in Austin, TX.",apply
562001f3-2d36-4deb-89c6-787e42c99a52,Easyaudit,easyaudit.ai,,,,,,,Canada,https://www.easyaudit.ai/,,Cybersecurity,foreign,PitchBook; CB Insights; easyaudit.ai,"EasyAudit is an AI-powered SOC 2 / ISO 27001 compliance automation platform headquartered in Toronto, Ontario, Canada. Foreign HQ — city/state left null.",apply
5f0ee35d-05b1-47a8-a285-6c3959b8c393,Ebay,ebay.com,,,,,San Jose,CA,United States,https://www.ebay.com,,Marketplace,high,wikipedia / zoominfo,"eBay Inc. HQ at 2025 Hamilton Ave, San Jose, CA 95125.",apply
eaf6557f-58e1-4e2e-9daf-dd3024128191,Ebay Ventures,,,,,,San Jose,CA,United States,https://www.ebayinc.com/ebay-ventures/,ebayinc.com,Venture Capital,high,"ebayinc.com, crunchbase","eBay Ventures — corporate VC arm of eBay Inc., headquartered at eBay's HQ in San Jose, CA. Founded 2022. Focuses on commerce, marketplaces, and ecommerce enablers.",apply
cad2cc76-8fb1-4080-aec3-a7319da9e671,Eberg Capital,,,,,,New York,NY,US,https://www.ebergcapital.com,ebergcapital.com,Venture Capital,high,"ebergcapital.com, crunchbase, pitchbook","Founded 2022 by Roger Ehrenberg and sons (Andrew, Ethan). Sports-focused VC (teams, betting, data, tech). New York HQ confirmed.",apply
9dfb9f7f-87f8-4f95-b8b8-9b41f5a44246,Elysian Park,,,,,,Los Angeles,CA,United States,https://www.elysianpark.ventures,elysianpark.ventures,Venture Capital,high,"golden.com, zoominfo, pitchbook","Elysian Park Ventures — founded 2014, invests at the intersection of sports, health, culture, and technology. HQ Los Angeles, CA.",apply
3204c467-792d-4bcb-ae45-1df661875fca,Engineering Capital,,,,,,Mountain View,CA,US,https://www.engineeringcapital.com,engineeringcapital.com,Venture Capital,high,"engineeringcapital.com, zoominfo, pitchbook","Founded 2015 by Ashmeet Sidana. Seed fund for software infrastructure startups. Primary HQ: 745 Burgoyne St, Mountain View, CA. Some sources list Menlo Park (3000 Sand Hill Rd) as alternate address.",apply
f7e223a9-4656-4028-b236-0f4f169aa5d9,Eniac,eniac.vc,,,,,New York,NY,USA,https://eniac.vc,,Venture Capital,high,"craft.co, builtinnyc.com, eniac.vc","Seed-stage VC firm. Primary HQ is New York (584 Broadway, SoHo); also has a San Francisco office.",apply
bd9ac105-0edd-41cc-aba7-0ad773c4bdde,Entitl,entitl.co,,,,,,,Singapore,https://entitl.co,,AI,foreign,rocketreach / linkedin,Entitl (entitl.co) describes itself as a 'content broker for hungry AI.' Co-founder Dushyant Khare is based in Singapore. No confirmed city within Singapore found. Foreign company.,apply
5bd9131b-0d12-4135-aaa0-814594db1f8c,Entree Capital,entreecapital.vc,,,,,,,Israel,https://entreecap.com,,Venture Capital,foreign,"crunchbase, entreecap.com, Startup Nation Finder","Headquartered in Tel Aviv, Israel. Also has offices in London and New York. Domain given is entreecapital.vc but official site is entreecap.com.",apply
2b673bc8-7b8c-4305-9ea4-afb9d5a9ecb4,Entrepreneurs First,,,,,,,,United Kingdom,https://www.joinef.com,joinef.com,Venture Capital,foreign,"wikipedia, joinef.com, crunchbase","Entrepreneurs First (EF) — international talent investor headquartered in London, UK. Has offices in London, Paris, Bangalore, and San Francisco. Founded 2011. Not a US HQ company.",apply
9d06d78f-f35c-4cbc-9c45-09e7348aa9ce,Epicenter,epicenter.capital,,,,,San Francisco,CA,United States,https://www.epicenter.capital,,Venture Capital,high,https://www.crunchbase.com/organization/epicenter-capital,"Epicenter Capital, LP. Located at 1 Letterman Drive, Presidio of San Francisco, CA. Founded by Rahul Kishore. Concentrated investment / hedge fund strategy.",apply
6743a92a-74d4-419a-a6c5-0f4d639a4def,Equal,equal.vc,https://equal.vc,,,,New York,NY,United States,,,Venture Capital,high,"ZoomInfo, Crunchbase, CBInsights all confirming 155 West 23rd Street, New York NY 10011","Equal Ventures — seed-stage fund led by Richard Kerby and Rick Zullo, focusing on climate/energy, insurance, retail, supply chain.",apply
a9c7d780-3a8d-4d5c-9e8d-d19957745aae,Equal Ventures,,,,,,New York,NY,United States,https://www.equal.vc,equal.vc,Venture Capital,high,"zoominfo, crunchbase, cbinsights","Equal Ventures — NYC-based VC investing in tech startups in legacy industries (climate, insurance, retail, supply chain). HQ at 155 West 23rd Street, New York.",apply
d7f6076f-6d91-464f-9074-7e1f700f6aae,Essence VC,,,,,,Seattle,WA,United States,https://www.essencevc.fund,essencevc.fund,Venture Capital,high,"essencevc.fund, crunchbase, pitchbook","Essence Venture Capital — founded 2019, Seattle WA. Invests in early-stage startups in AI, ML, big data, data infrastructure, and developer tools.",apply
39aa681b-21e9-44a8-bb76-eb5f31c5114a,Essence Venture Capital,,,,,,Seattle,WA,United States,https://www.essencevc.fund,essencevc.fund,Venture Capital,med,geekwire.com / essencevc.fund,Likely the same firm as the Essencevc entry (essencevc.fund) — Seattle-based early-stage VC founded by Tim Chen in 2019 focused on infrastructure and developer tools. No separate domain was present so matched to known essencevc.fund. Confidence med due to no domain on this record for direct verification.,apply
2286600f-a51a-4548-8848-51658025269b,Essencevc,essencevc.fund,,,,,Seattle,WA,United States,https://www.essencevc.fund,,Venture Capital,high,geekwire.com / essencevc.fund,"Seattle-based early-stage VC firm founded by Tim Chen in 2019. Focuses on infrastructure, developer tools, and AI. Raised $27M Fund III. Portfolio includes Jasper.ai, Warp.dev, Flatfile.",apply
9d291484-da73-417d-a491-f45280837175,Evercore,,,,,,New York,NY,United States,https://www.evercore.com,evercore.com,FinTech,high,"evercore.com, wikipedia, builtinnyc.com",Evercore Inc. — global independent investment banking advisory firm headquartered in New York City. Publicly traded (EVR). Not strictly FinTech but closest standard label; alternatively 'Investment Banking'.,apply
529b9778-f83a-434c-a278-5db948517ced,Ex Ante,,,,,,Brooklyn,NY,United States,https://www.buildexante.com,buildexante.com,Venture Capital,med,"buildexante.com, crunchbase, pitchbook","ex/ante — pre-seed VC founded 2022, focused on agentic technology, AI, cybersecurity, web3, and fintech. Listed HQ as Brooklyn, NY by some sources; New York City by others.",apply
3369549a-f945-4d25-b5a4-95405e67a02a,Expo,expo.io,https://www.expo.dev,Developer Tools,Palo Alto,CA,,,United States,,,,high,existing,All fields pre-populated; echoed unchanged.,skip
2d61d1f3-b725-4bd8-a5a2-04abd1c9481d,Exponent Capital,,,,,,New York,NY,United States,https://www.exponentcap.co,exponentcap.co,Venture Capital,med,"crunchbase, businesswire.com, techcrunch.com","Best match is Exponent Founders Capital (also branded as 'Exponent Capital') — NYC-based VC founded by Plaid and Robinhood alums, raised $125M across two funds. Focus: enterprise software, fintech, infrastructure, applied AI. Name-only ambiguity: no domain in input.",apply
d39c81ec-ca52-4b17-8f70-e0d87c35d02a,F2,,,,,,,,Israel,https://www.f2vc.com,f2vc.com,Venture Capital,foreign,"f2vc.com, crunchbase, startupnationcentral.org","F2 Venture Capital is an Israeli early-stage VC firm headquartered in Tel Aviv, focused on cloud infrastructure and applied AI for Israeli startups. Domain f2vc.com confirmed.",apply
677c58e9-095c-445b-b03d-cdd11f14fe6e,F2Vc,f2vc.com,,,,,,,Israel,https://www.f2vc.com,,Venture Capital,foreign,f2vc.com; crunchbase; startupnationcentral.org; PitchBook,"F2 Venture Capital is headquartered in Tel Aviv, Israel (Hagag North Tower, 28 Ha'Arbaa Street). Early-stage VC focused on Israeli startups.",apply
ec6e83f9-7ca9-45d2-a8b3-5ead656b533a,Fable,,,,,,Palo Alto,CA,United States,https://fable.co,fable.co,Consumer Social,med,"crunchbase, prnewswire.com, thestoryexchange.org","Best match is Fable, the social reading/book club platform founded by Padmasree Warrior in 2019, headquartered in Palo Alto, CA. Multiple other Fable companies exist (Fable Food, Fable Studio, Fable Fintech) — no domain given to disambiguate.",apply
ca70dfe1-657a-483c-b361-03d030a11136,Factorialcap,factorialcap.com,https://factorialcap.com,,,,Brooklyn,NY,United States,,,Venture Capital,high,"pitchbook.com, crunchbase.com, vcwire.tech interview","Factorial Capital is a Brooklyn, NY-based early-stage VC firm founded in 2022 by Matthew Hartman, backing technical founders in AI. Portfolio includes Hugging Face, Pika, Modal Labs. Closed Fund II at $25M.",apply
a9f7786e-6c56-4fa3-a486-3ae39470650b,Fambot,fambot.ai,,,,,San Francisco,CA,US,https://fambot.ai,,AI,high,"tracxn.com/d/companies/fambotai, fambot.com/contact-us","Fambot is an AI assistant for school emails and family communication. HQ at 95 3rd St, 2nd floor, San Francisco, CA 94103. Founded 2025.",apply
7b017462-ef28-40d9-a94a-8ee162367dac,Farad Works,,,,,,New York,NY,United States,https://faradworks.com,faradworks.com,Developer Tools,high,faradworks.com; pitchbook.com; startup-seeker.com,"Faradworks — AI-native tools for electronics/PCB design and validation. Flagship product PinScope. Founded 2024, HQ New York, NY. Raised $200K pre-seed from Antler (April 2025). Domain confirmed as faradworks.com.",apply
7a3f04c8-21bd-4c4a-ad04-48761543056b,Farmtopeople,farmtopeople.com,https://farmtopeople.com,,,,Brooklyn,NY,United States,,,Food & Beverage,high,"yelp.com, zoominfo.com","Online farmer's market/artisanal food marketplace; 1100 Flushing Ave, Brooklyn, NY 11237",apply
b72a4ab3-f75d-4077-984e-e7b3b7a60486,Female Founders Fund,,,,,,New York,NY,United States,https://femalefoundersfund.com/,femalefoundersfund.com,Venture Capital,high,Crunchbase; femalefoundersfund.com,F3 (Female Founders Fund) — NYC-based pre-seed/seed VC investing exclusively in female-founded companies. Founded 2013 by Anu Duggal.,apply
e6538f79-f1f0-4b37-add3-b2d096420e66,Fibe,,,,,,,,India,https://www.fibe.in,fibe.in,FinTech,foreign,crunchbase.com/organization/earlysalary / tracxn.com,"Fibe (formerly EarlySalary) — consumer lending/BNPL fintech; HQ in Pune, Maharashtra, India. Raised $250M total.",apply
40481ed9-d881-4db5-ab39-01f5838a1d35,Field Good,,,,,,,,,,,,low,,"Multiple unrelated companies with similar names found (Fields Good Chicken in NYC, Field Goods produce delivery in Athens NY, FieldGoods UK, Fieldgood Italian research firm, field-good.org NGO). Cannot confidently identify which 'Field Good' this record refers to without more context.",review
fea2c77d-d8f0-44fd-b27a-1a80a1927593,Field Ventures,,,,,,New York,NY,United States,https://www.fieldvc.com,fieldvc.com,Venture Capital,med,"fieldvc.com, pitchbook.com","Field Ventures (New York), founded 2025 by Richard Kerby and Jillian Williams. Multiple firms share this name; most active current entity is the NY-based one at fieldvc.com.",apply
77c3335b-5296-4480-8368-4c54f58cc312,Fieldvc,fieldvc.com,https://fieldvc.com,,,,New York,NY,United States,,,Venture Capital,high,"pitchbook.com, fieldvc.com","Field Ventures, early-stage VC firm based in New York, NY.",apply
b52a54c3-126d-4458-b820-0c6eea71931d,Fifth Down Capital,fifthdown.com,,,,,Needham,MA,United States,https://www.fifthdown.com,,Venture Capital,high,"fifthdown.com, tracxn.com, leadiq.com","Fifth Down Capital, venture capital firm headquartered at 370 Grove Street, Needham, MA 02492.",apply
99ac7415-bfd7-4709-8392-2f1c22c63b63,Firesale,,,,,,Delray Beach,FL,United States,https://f.sale,f.sale,Marketplace,med,wefunder.com/firesale; kingscrowd.com; crunchbase.com,"AI-powered resale marketplace founded June 2025 by Anthony Longo. HQ Delray Beach, FL. Also uses firesale.ai domain. Multiple older Firesale companies exist (Colorado Springs, Boulder) but this is the active funded startup matching the timeframe.",apply
13636729-4346-451a-8289-ebf58bf1f7df,Firstmark,firstmark.com,https://firstmark.com,,,,New York,NY,United States,,,Venture Capital,high,"wikipedia, builtinnyc.com","FirstMark Capital; 100 Fifth Avenue, 3rd Floor, New York, NY 10011",apply
8841e00d-2817-4dab-adf4-f5f5ec9ea465,Fiteo,fiteo.co,https://fiteo.co,,,,Seattle,WA,United States,,,AdTech,high,"crunchbase.com, facebook.com/gofiteo, globenewswire.com",Retail media platform for sponsored product placement across online marketplaces. Distinct from FITEO Limited (UK furniture fittings company at fiteo.co.uk).,apply
84969dd6-5c6f-40a9-8c1b-32c0e3a8acfc,FlaFlow,,,,,,Mountain View,CA,United States,https://flaflow.com,flaflow.com,SaaS,med,pitchbook.com; flaflow.com,"FlaFlow — digital platform for interactive dashboards, workflows, and data automation. HQ Mountain View, CA per PitchBook. Website flaflow.com confirmed.",apply
1cfbc78f-abbc-45d9-8e44-bcf1f55233c6,Flaunt,flaunt.ai,,,,,Indianapolis,IN,United States,https://flaunt.ai,,Ecommerce,high,"highalpha.com, crunchbase","Enterprise loyalty cloud for Shopify/Roblox, launched out of High Alpha in Indianapolis. Clients include PepsiCo, Lamborghini, Paris Hilton.",apply
d55b9d0b-c98c-4b2b-a02b-ca0cf0d70b83,Flockshop,flockshop.ai,https://flockshop.ai/,AI,New York,NY,,,United States,,,,high,existing record,All fields already populated; echoed unchanged.,skip
6ee6b6ad-4d38-415a-8cb9-4e0ab5b83b80,Floodgate,,,,,,Menlo Park,CA,United States,https://www.floodgate.com,floodgate.com,Venture Capital,high,"floodgate.com, wikipedia, pitchbook.com","Floodgate Fund, founded 2006 by Mike Maples Jr. and Ann Miura-Ko. HQ at 506 Santa Cruz Ave, Suite 200, Menlo Park, CA 94025.",apply
14201533-201c-44ba-9a86-7d7ea056a76f,Flowcellutions,flowcellutions.com,,,,,Pittsburgh,PA,United States,https://www.flowcellutions.com,,Climate,high,crunchbase.com; activate.org/flowcellutions; pitchbook.com,"Grid-scale flow battery diagnostics startup founded by Pitt PhD. HQ at 122 Meyran Ave, Pittsburgh PA 15213. Greentown Labs member.",apply
f7920991-a86d-4fe2-9538-ffbdefdf4be2,Forerunner Ventures,,,,,,San Francisco,CA,United States,https://www.forerunnerventures.com,forerunnerventures.com,Venture Capital,high,"wikipedia, crunchbase, capitalaum.com",Well-known consumer-focused early-stage VC founded by Kirsten Green in 2012.,apply
8bbe7980-57ec-4543-b4d9-a71fd77f89a6,Form Capital,,,,,,San Francisco,CA,United States,https://www.formcapital.com,formcapital.com,Venture Capital,high,formcapital.com; crunchbase.com/organization/form-capital; altss.com,"Early-stage fund and design partnership founded 2020 by Bobby Goodlatte and Josh Williams. HQ San Francisco, CA. Invests in fintech, enterprise, dev tools, and social startups.",apply
994636a9-86a0-451b-a27f-e383b48a2a58,Formation VC,,,,,,New York,NY,United States,https://formation.ventures,formation.ventures,Venture Capital,med,"formation.ventures, pitchbook.com","Formation (New York) is a pre-seed/seed VC founded 2024. Note: Formation 8 (SF, now defunct) is a separate entity. The active 'Formation VC' entity appears to be the NY fund at formation.ventures; slight ambiguity remains.",apply
d4ca0299-8887-485d-93ab-70571fb88f88,Fort Health,forthealth.com,,,,,New York,NY,United States,https://www.forthealth.com/,,HealthTech,high,Crunchbase; LeadIQ; ZoomInfo,"Fort Health provides pediatric and adolescent mental health telehealth services (ages 4-24). HQ at 85 5th Ave Fl 8, New York, NY 10003. Raised $16M total.",apply
b3149fb0-3d9b-4e28-a5bc-14efeb1baf9a,Forthem,forthem.com,,,,,New York,NY,United States,https://forthem.com/,,Consumer (CPG),high,"zoominfo.com, forthem.com","Trans-owned wellness brand (chest binders, gender-affirming products). Founded 2021, 184 7th Ave, New York, NY 10011.",apply
